STATION,DATE,TMAX,TMIN,PRCP,hr,dow,mon,doy,y_lag1,y_lag2,y_lag3,y_lag365,y_lag730,y_lag1460,y_ma_season,y_sd_season,y_diff1,TMIN_lag_season,PRCP_lag_season,y_h1,y_h2,y_h3
USC480002,2024-06-17,28.74642553170621,23.674788536844908,0.0,0,1,6,169,24.003730031432603,25.908986520928725,28.36080599449798,21.563838489172703,29.38801942879841,35.892030566401566,22.404877612305686,5.089295641088205,4.742695500273605,,,25.1920152398133,28.060078697521423,29.85910152858885
USC480002,2024-06-18,25.1920152398133,20.03689849100165,1.6194028321379559,0,2,6,170,28.74642553170621,24.003730031432603,25.908986520928725,25.07981726681158,32.53567965402354,31.536035213561654,22.40518500401254,5.089461036056633,-3.554410291892907,14.202850321483627,0.0,28.060078697521423,29.85910152858885,22.323025872988218
USC480002,2024-06-19,28.060078697521423,23.001630534925035,0.5579839141631757,0,3,6,171,25.1920152398133,28.74642553170621,24.003730031432603,13.669006395043588,32.09440611295158,39.30709912655574,22.444612599361793,5.077325419890516,2.8680634577081214,4.5372328382257265,0.0,29.85910152858885,22.323025872988218,20.91382147666553
USC480002,2024-06-20,29.85910152858885,24.086616132683723,0.0,0,4,6,172,28.060078697521423,25.1920152398133,28.74642553170621,18.167398449245376,32.583340107503304,37.582621011412414,22.476644662592875,5.08713809645342,1.799022831067429,11.824261457528879,0.0,22.323025872988218,20.91382147666553,16.49983695789772
USC480002,2024-06-21,22.323025872988218,15.646604870997308,0.0,0,5,6,173,29.85910152858885,28.060078697521423,25.1920152398133,19.896249362461173,22.12655631966858,26.215078182462868,22.483293365361444,5.085341886250883,-7.536075655600634,10.828505649575899,0.0,20.91382147666553,16.49983695789772,25.747263636016147
USC480002,2024-06-22,20.91382147666553,14.365270877389435,0.0,0,6,6,174,22.323025872988218,29.85910152858885,28.060078697521423,15.353637544267697,33.02925427956453,29.336369571573087,22.49852674599815,5.0722370040262765,-1.4092043963226892,6.811754240168252,0.0,16.49983695789772,25.747263636016147,27.416826003148696
USC480002,2024-06-23,16.49983695789772,4.592260798638442,0.4422929167792413,0,0,6,175,20.91382147666553,22.323025872988218,29.85910152858885,19.995682541785758,20.674911608190843,33.95433743964344,22.488949086864203,5.080270143470138,-4.413984518767808,12.20519319541107,0.0,25.747263636016147,27.416826003148696,18.560199837208216
USC480002,2024-06-24,25.747263636016147,18.605220899553544,0.0,0,1,6,176,16.49983695789772,20.91382147666553,22.323025872988218,15.428713938821994,34.04050061229024,26.63605820956354,22.5172190860346,5.069572740822617,9.247426678118426,9.591300862209502,0.0,27.416826003148696,18.560199837208216,32.30217042855219
USC480002,2024-06-25,27.416826003148696,21.5248805196329,0.0,0,2,6,177,25.747263636016147,16.49983695789772,20.91382147666553,23.25793153636689,35.75706055607422,45.02935240626038,22.528613317450446,5.075911864031997,1.6695623671325492,15.340970889436282,0.0,18.560199837208216,32.30217042855219,21.110645019985867
USC480002,2024-06-26,18.560199837208216,9.74126202803391,0.03721247430224039,0,3,6,178,27.416826003148696,25.747263636016147,16.49983695789772,16.293271007968983,23.295030728578986,38.71041463241846,22.534824081366168,5.069644499530913,-8.85662616594048,10.783934374291594,0.0,32.30217042855219,21.110645019985867,14.726929674953354
USC480002,2024-06-27,32.30217042855219,21.296468240769627,0.0,0,4,6,179,18.560199837208216,27.416826003148696,25.747263636016147,22.578800503869786,31.752272062217553,34.55508585693503,22.56146345102283,5.095357616747109,13.741970591343971,16.887417144078526,0.0,21.110645019985867,14.726929674953354,32.74070869660668
USC480002,2024-06-28,21.110645019985867,11.364222382472141,0.9501282433266001,0,5,6,180,32.30217042855219,18.560199837208216,27.416826003148696,28.229267907465243,35.36847712080035,32.93065897166201,22.541960374618778,5.087221017542541,-11.19152540856632,20.31785217693623,0.0,14.726929674953354,32.74070869660668,15.42373930509169
USC480002,2024-06-29,14.726929674953354,7.654355051005202,0.0,0,6,6,181,21.110645019985867,32.30217042855219,18.560199837208216,26.322343871295885,27.810036756510613,31.66826012754693,22.510192116546605,5.099738378160056,-6.383715345032513,19.18467349751664,0.3210008487974156,32.74070869660668,15.42373930509169,30.131984061020766
USC480002,2024-06-30,32.74070869660668,23.809395578066496,0.0,0,0,6,182,14.726929674953354,21.110645019985867,32.30217042855219,21.99326705402338,33.395709420692874,24.868749016041814,22.539637162142725,5.127695880178008,18.013779021653328,10.514456772987817,2.4215629850671863,15.42373930509169,30.131984061020766,28.93901920503734
USC480002,2024-07-01,15.42373930509169,5.419747485688827,1.0998760992032208,0,1,7,183,32.74070869660668,14.726929674953354,21.110645019985867,17.449564381228683,16.072970636371593,26.04681743675596,22.53408695645468,5.134312603675631,-17.31696939151499,9.819623743566789,0.0,30.131984061020766,28.93901920503734,26.953578766371056
USC480002,2024-07-02,30.131984061020766,20.03525261444657,0.0,0,2,7,184,15.42373930509169,32.74070869660668,14.726929674953354,23.180657076702268,35.46345299906729,44.239009459192985,22.553131687918572,5.149587093603967,14.708244755929076,12.875650222197567,0.0,28.93901920503734,26.953578766371056,22.764375166799844
USC480002,2024-07-03,28.93901920503734,19.27325001795352,4.389121161076854,0,3,7,185,30.131984061020766,15.42373930509169,32.74070869660668,18.897786564079013,30.094916335097597,42.623568062582066,22.58064191433215,5.156821942830847,-1.1929648559834263,10.186053879515313,0.0,26.953578766371056,22.764375166799844,27.91473275040613
USC480002,2024-07-04,26.953578766371056,15.857905792941729,0.0,0,4,7,186,28.93901920503734,30.131984061020766,15.42373930509169,23.37370043414145,28.628271644091654,31.89878884863031,22.59044980017388,5.161736411367885,-1.9854404386662843,13.445100753645104,0.37212173403640764,22.764375166799844,27.91473275040613,30.66572147212044
USC480002,2024-07-05,22.764375166799844,11.673636958391114,0.28672082972231316,0,5,7,187,26.953578766371056,28.93901920503734,30.131984061020766,13.78344837074459,34.810100155212595,39.33972459250185,22.615055079067176,5.141003100939142,-4.189203599571211,6.962636489636797,0.0,27.91473275040613,30.66572147212044,20.516849635958103
USC480002,2024-07-06,27.91473275040613,18.862176834557108,0.0,0,6,7,188,22.764375166799844,26.953578766371056,28.93901920503734,26.388061517412112,38.50881693641482,37.35382704533174,22.61923773997949,5.144700919877394,5.1503575836062865,14.79472670754381,0.0,30.66572147212044,20.516849635958103,30.350429419241912
USC480002,2024-07-07,30.66572147212044,22.65672688834195,0.0,0,0,7,189,27.91473275040613,22.764375166799844,26.953578766371056,22.509811384993583,32.26342506124866,37.96510022234896,22.641582699122303,5.161907335765328,2.7509887217143074,13.799191906592615,0.0,20.516849635958103,30.350429419241912,30.14564620302545
USC480002,2024-07-08,20.516849635958103,11.025857567002404,0.0,0,1,7,190,30.66572147212044,27.91473275040613,22.764375166799844,33.37837495568618,37.850894521859274,27.739651535619615,22.606345643451814,5.132226123363957,-10.148871836162336,22.559106456689435,0.0,30.350429419241912,30.14564620302545,26.979295071006618
USC480002,2024-07-09,30.350429419241912,19.622945409648672,0.0,0,2,7,191,20.516849635958103,30.66572147212044,27.91473275040613,28.858252596060495,22.013390377418588,25.846473055689128,22.610433799131766,5.137811129569528,9.83357978328381,21.3029327417277,0.0,30.14564620302545,26.979295071006618,22.8469843135649
USC480002,2024-07-10,30.14564620302545,25.10608146913716,0.0,0,3,7,192,30.350429419241912,20.516849635958103,30.66572147212044,25.151124538553898,33.08203496978825,40.82209890672479,22.624117420130318,5.15122985937426,-0.20478321621646245,19.449645095200225,0.0,26.979295071006618,22.8469843135649,30.237017460116206
USC480002,2024-07-11,26.979295071006618,15.03531600790266,0.0,0,4,7,193,30.14564620302545,30.350429419241912,20.516849635958103,21.692560487733306,29.064758589829083,25.034341914350637,22.638601624468052,5.156033683905839,-3.166351132018832,11.976578953687365,0.0,22.8469843135649,30.237017460116206,28.124219922109592
USC480002,2024-07-12,22.8469843135649,16.566727907260507,0.0,0,5,7,194,26.979295071006618,30.14564620302545,30.350429419241912,18.656930058555083,25.756172662677052,34.21151365889929,22.650081225166705,5.1518070962614315,-4.132310757441719,13.602612520193112,0.0,30.237017460116206,28.124219922109592,20.525833632841653
USC480002,2024-07-13,30.237017460116206,21.945274560496372,0.0,0,6,7,195,22.8469843135649,26.979295071006618,30.14564620302545,27.009515983667324,20.026354928497305,33.13555903280251,22.658923694965196,5.162069699736115,7.390033146551307,18.682465147708765,0.0,28.124219922109592,20.525833632841653,23.79188174253442
USC480002,2024-07-14,28.124219922109592,17.020011778209525,0.0,0,0,7,196,30.237017460116206,22.8469843135649,26.979295071006618,21.142729382564777,32.70119517444897,32.69484625977062,22.67805106630641,5.169365548943356,-2.112797538006614,14.793116063899562,0.0,20.525833632841653,23.79188174253442,29.747016073418763
USC480002,2024-07-15,20.525833632841653,13.950550839532259,0.0,0,1,7,197,28.124219922109592,30.237017460116206,22.8469843135649,28.124601621317645,33.991212258843966,36.58932643512526,22.65723252387223,5.162667328706727,-7.598386289267939,18.732973090270107,0.0,23.79188174253442,29.747016073418763,26.247776545859445
USC480002,2024-07-16,23.79188174253442,15.45431517523174,0.0,0,2,7,198,20.525833632841653,28.124219922109592,30.237017460116206,24.27968576584331,36.29738237033488,31.650522027333913,22.655896074493306,5.162309299639273,3.2660481096927683,12.423746653878347,0.4126069080338356,29.747016073418763,26.247776545859445,31.12797122183453
USC480002,2024-07-17,29.747016073418763,23.818940812150508,1.0482789590808144,0,3,7,199,23.79188174253442,20.525833632841653,28.124219922109592,24.308438532534318,35.442232313958904,37.03851368462062,22.670796286934085,5.174925605818327,5.955134330884341,16.057618188289794,0.0,26.247776545859445,31.12797122183453,24.01305749633736
USC480002,2024-07-18,26.247776545859445,18.482242268142095,0.0,0,4,7,200,29.747016073418763,23.79188174253442,20.525833632841653,25.23405802303886,25.673748413183027,35.78690573252204,22.673573597955514,5.17657681318155,-3.499239527559318,14.511570227359194,0.0,31.12797122183453,24.01305749633736,20.745099398931963
USC480002,2024-07-19,31.12797122183453,24.888023038283514,0.0,0,5,7,201,26.247776545859445,29.747016073418763,23.79188174253442,17.656358813902937,35.958346685409246,45.59602255468617,22.71048212510053,5.188717702605557,4.880194675975087,9.10186950524509,0.0,24.01305749633736,20.745099398931963,36.73592420874074
USC480002,2024-07-20,24.01305749633736,16.46766325493926,0.0,0,6,7,202,31.12797122183453,26.247776545859445,29.747016073418763,17.13697011269069,36.45908475180508,28.1964855379168,22.729320720672163,5.180903014135816,-7.114913725497171,8.666089894962521,0.0,20.745099398931963,36.73592420874074,17.386821096107198
USC480002,2024-07-21,20.745099398931963,13.130849881382908,12.75797013419862,0,0,7,203,24.01305749633736,31.12797122183453,26.247776545859445,16.95735370529966,28.14996191767471,35.29098846563382,22.73969810613417,5.173097522404219,-3.2679580974053977,5.4443892530482145,0.0,36.73592420874074,17.386821096107198,23.315533733725193
USC480002,2024-07-22,36.73592420874074,24.78372868155241,0.0,0,1,7,204,20.745099398931963,24.01305749633736,31.12797122183453,27.47172700556728,29.5645636876826,37.322419181171284,22.765079468334648,5.218902807999186,15.990824809808778,16.241965924340512,0.0,17.386821096107198,23.315533733725193,27.236956489395105
USC480002,2024-07-23,17.386821096107198,5.423129890980793,0.0,0,2,7,205,36.73592420874074,20.745099398931963,24.01305749633736,17.499067925518993,24.724198997676638,33.90466987712721,22.764771942774612,5.21921725955079,-19.349103112633543,6.998464669203173,0.0,23.315533733725193,27.236956489395105,30.792169984649725
USC480002,2024-07-24,23.315533733725193,17.512029783100907,0.0,0,3,7,206,17.386821096107198,36.73592420874074,20.745099398931963,18.115402779660457,36.77195631364611,28.52223467717628,22.77901887689534,5.21358535570465,5.928712637617995,11.041612506442968,0.0,27.236956489395105,30.792169984649725,29.117580408895854
USC480002,2024-07-25,27.236956489395105,17.155175034096676,0.0,0,4,7,207,23.315533733725193,17.386821096107198,36.73592420874074,24.902404515290023,21.7811514466,41.51399002275297,22.7854149097011,5.217627932581713,3.921422755669912,16.08734560522244,0.0,30.792169984649725,29.117580408895854,37.465260348152626
USC480002,2024-07-26,30.792169984649725,25.429951626966016,2.1661128525516133,0,5,7,208,27.236956489395105,23.315533733725193,17.386821096107198,20.948282994867746,31.9875106678056,36.933951767037804,22.812384463097764,5.233522808768026,3.5552134952546197,14.381002361727951,0.0,29.117580408895854,37.465260348152626,25.344653255927646
USC480002,2024-07-27,29.117580408895854,23.906236301535536,0.0,0,6,7,209,30.792169984649725,27.236956489395105,23.315533733725193,20.303359397508252,26.301089633201315,28.935538396181382,22.8365330138139,5.242241896991837,-1.6745895757538705,12.195942511182475,0.0,37.465260348152626,25.344653255927646,21.591457566394716
USC480002,2024-07-28,37.465260348152626,31.727923088437876,0.0,0,0,7,210,29.117580408895854,30.792169984649725,27.236956489395105,19.863450079453195,23.71855820671933,37.48404122017185,22.884757151536355,5.295507127381808,8.347679939256771,11.47395861913466,0.0,25.344653255927646,21.591457566394716,24.881669983195483
USC480002,2024-07-29,25.344653255927646,13.586253656872108,1.1945458592721736,0,1,7,211,37.465260348152626,29.117580408895854,30.792169984649725,10.562053247986874,19.85677641992337,43.81914856143236,22.92525742553072,5.257395472971971,-12.12060709222498,-0.25942703319844185,0.0,21.591457566394716,24.881669983195483,24.404091284339824
USC480002,2024-07-30,21.591457566394716,10.005412731131834,0.0,0,2,7,212,25.344653255927646,37.465260348152626,29.117580408895854,17.34988319016371,28.125991813084084,35.15029246099097,22.936878177246424,5.249720123328883,-3.75319568953293,6.077684632888758,0.0,24.881669983195483,24.404091284339824,25.68636933507025
USC480002,2024-07-31,24.881669983195483,18.52417524123072,2.331329825386294,0,3,7,213,21.591457566394716,25.344653255927646,37.465260348152626,28.08627822647227,22.85271094650398,35.341299567373454,22.928098428634705,5.24376083962578,3.2902124168007667,20.183937789696927,0.0,24.404091284339824,25.68636933507025,21.139322628421088
USC480002,2024-08-01,24.404091284339824,18.272384935463844,0.0,0,4,8,214,24.881669983195483,21.591457566394716,25.344653255927646,19.475736364765556,29.43035761301677,43.212815483737444,22.94160077088011,5.2411912771343685,-0.47757869885565896,14.351805249252894,0.0,25.68636933507025,21.139322628421088,29.996008353341246
USC480002,2024-08-02,25.68636933507025,19.00262372945862,1.2911955123478944,0,5,8,215,24.404091284339824,24.881669983195483,21.591457566394716,12.664635348927195,37.96758087554331,30.54123421883411,22.977276754403793,5.215299891890689,1.282278050730426,1.632218470401714,0.0,21.139322628421088,29.996008353341246,27.953890591969326
USC480002,2024-08-03,21.139322628421088,12.530493669895092,2.071824043910686,0,6,8,216,25.68636933507025,24.404091284339824,24.881669983195483,17.121562434274765,30.091075211384286,44.05121428392751,22.988284316579538,5.207140315803673,-4.547046706649162,10.90161168476524,2.3483139606630714,29.996008353341246,27.953890591969326,19.804392962844634
USC480002,2024-08-04,29.996008353341246,21.008075929093376,0.0,0,0,8,217,21.139322628421088,25.68636933507025,24.404091284339824,23.955346010730242,39.0525961439157,40.29824526970853,23.00483407642231,5.2198064135260696,8.856685724920158,14.602172263497486,1.0940797526273012,27.953890591969326,19.804392962844634,30.988025945377593
USC480002,2024-08-05,27.953890591969326,21.402736578893194,2.0653249951956605,0,1,8,218,29.996008353341246,21.139322628421088,25.68636933507025,23.850884664675743,24.127493474825958,30.832766609224254,23.016075188551877,5.226047713063021,-2.0421177613719195,18.676088361636825,0.0,19.804392962844634,30.988025945377593,22.114641948405296
USC480002,2024-08-06,19.804392962844634,9.508033446215018,0.0,0,2,8,219,27.953890591969326,29.996008353341246,21.139322628421088,20.6740369244032,22.606833232003687,32.13262336654046,23.01369260235583,5.22731647950661,-8.149497629124692,12.877491597579251,0.0,30.988025945377593,22.114641948405296,20.28216651267422
USC480002,2024-08-07,30.988025945377593,23.82115375955904,0.0,0,3,8,220,19.804392962844634,27.953890591969326,29.996008353341246,18.694241119635784,23.8491484842052,32.86994632129656,23.04737420461814,5.239001859149514,11.18363298253296,6.7925190048283355,0.0,22.114641948405296,20.28216651267422,26.65712697177088
USC480002,2024-08-08,22.114641948405296,10.659722669699423,0.0,0,4,8,221,30.988025945377593,19.804392962844634,27.953890591969326,15.12419585473569,28.631424951843158,26.34616649372774,23.06652611172408,5.222709942625297,-8.873383996972297,9.419340647009069,0.0,20.28216651267422,26.65712697177088,17.45555038323334
USC480002,2024-08-09,20.28216651267422,10.685107567477106,0.0,0,5,8,222,22.114641948405296,30.988025945377593,19.804392962844634,23.971108514848872,42.54438465466327,36.83625809644913,23.056419421307165,5.224523637458542,-1.8324754357310766,16.005256450851377,0.5366101850814564,26.65712697177088,17.45555038323334,29.216611520255
USC480002,2024-08-10,26.65712697177088,18.602668611645598,2.2901302840473075,0,6,8,223,20.28216651267422,22.114641948405296,30.988025945377593,26.314636150330113,20.591793891931452,31.159010600004493,23.057357752324812,5.225141144317147,6.374960459096659,19.16458649900045,1.6307121829405435,17.45555038323334,29.216611520255,12.099267432108144
USC480002,2024-08-11,17.45555038323334,6.926166371313423,0.0,0,0,8,224,26.65712697177088,20.28216651267422,22.114641948405296,28.564878039390305,31.973422290298277,37.056282731283765,23.02692123819835,5.225327617071272,-9.201576588537538,17.229261175672455,6.2879283309029645,29.216611520255,12.099267432108144,21.171072337174607
USC480002,2024-08-12,29.216611520255,18.491209137928347,0.5532764971096631,0,1,8,225,17.45555038323334,26.65712697177088,20.28216651267422,16.562828497662593,25.3480325780035,29.138524388914593,23.061589136890383,5.224299421891742,11.76106113702166,5.4774477423111065,0.0,12.099267432108144,21.171072337174607,34.21803269049158
USC480002,2024-08-13,12.099267432108144,5.065896192845539,0.0,0,2,8,226,29.216611520255,17.45555038323334,26.65712697177088,28.93876080576688,27.70161020320807,40.227955116533444,23.015453538606383,5.246562786348331,-17.117344088146858,22.274869483623277,0.0,21.171072337174607,34.21803269049158,22.93355364434627
USC480002,2024-08-14,21.171072337174607,13.793070530322016,0.0,0,3,8,227,12.099267432108144,29.216611520255,17.45555038323334,21.823559485372492,22.503306066377323,39.320600416701545,23.013665902583924,5.247081144132194,9.071804905066463,16.255244976019473,0.6892495603235254,34.21803269049158,22.93355364434627,23.833470286442044
USC480002,2024-08-15,34.21803269049158,22.666346614391358,0.0,0,4,8,228,21.171072337174607,12.099267432108144,29.216611520255,22.235047215599238,33.16189169342958,32.122590840351705,23.04649599977541,5.279583165867045,13.046960353316976,12.845078457171414,0.0,22.93355364434627,23.833470286442044,32.78431093185019
USC480002,2024-08-16,22.93355364434627,16.780366375803364,0.0,0,5,8,229,34.21803269049158,21.171072337174607,12.099267432108144,26.565808590023835,28.519383467374105,37.46967992422023,23.03654461636259,5.276353653833638,-11.284479046145314,19.211227606837866,1.520775475450132,23.833470286442044,32.78431093185019,22.476299419882714
USC480002,2024-08-17,23.833470286442044,18.538417367701506,0.8971993431564596,0,6,8,230,22.93355364434627,34.21803269049158,21.171072337174607,19.3888334205372,34.149100874878556,36.105418004797365,23.04872170366644,5.273039878325632,0.8999166420957749,9.684242686294759,0.0,32.78431093185019,22.476299419882714,30.28248227991544
USC480002,2024-08-18,32.78431093185019,24.605923673583348,1.0021903794846763,0,0,8,231,23.833470286442044,22.93355364434627,34.21803269049158,11.27043609530738,29.56089833293719,43.12162633226167,23.107663826506283,5.261248350683804,8.95084064540815,6.0455978028326784,0.0,22.476299419882714,30.28248227991544,32.360947977522486
USC480002,2024-08-19,22.476299419882714,11.867830118177313,0.45079112373049696,0,1,8,232,32.78431093185019,23.833470286442044,22.93355364434627,25.60970066935374,18.999407291953183,30.56698014640091,23.09907916554883,5.2597107431591565,-10.308011511967479,19.675906023111313,0.0,30.28248227991544,32.360947977522486,28.907416061128366
USC480002,2024-08-20,30.28248227991544,19.88080553574022,0.14629073787478608,0,2,8,233,22.476299419882714,32.78431093185019,23.833470286442044,23.8242821864279,34.11311186787678,34.98706334103638,23.1167728644351,5.273002948998743,7.806182860032724,14.019676557019398,0.0,32.360947977522486,28.907416061128366,19.31507647947472
USC480002,2024-08-21,32.360947977522486,20.924233575132657,0.0,0,3,8,234,30.28248227991544,22.476299419882714,32.78431093185019,20.27617352434036,18.538281652930728,32.56424523378017,23.149881835539713,5.293019851735874,2.0784656976070472,13.789578937222878,0.0,28.907416061128366,19.31507647947472,23.54447337427841
USC480002,2024-08-22,28.907416061128366,20.175011410545082,0.0,0,4,8,235,32.360947977522486,30.28248227991544,22.476299419882714,25.186437575208814,19.226674863714017,36.01079629654414,23.16007629714497,5.300531084375911,-3.4535319163941196,14.183323844872003,0.0,19.31507647947472,23.54447337427841,40.15738181210449
USC480002,2024-08-23,19.31507647947472,13.614623778508985,0.0,0,5,8,236,28.907416061128366,32.360947977522486,30.28248227991544,26.204815102390484,23.96309519962084,38.4720467031387,23.141200300917806,5.3019260384731215,-9.592339581653647,20.794678888419536,0.0,23.54447337427841,40.15738181210449,24.161585299356958
USC480002,2024-08-24,23.54447337427841,14.423650553926297,0.0,0,6,8,237,19.31507647947472,28.907416061128366,32.360947977522486,14.50647707565032,24.002768391294136,32.565546436834865,23.165961934612678,5.282558166701529,4.229396894803692,7.998103196151298,0.0,40.15738181210449,24.161585299356958,41.57081116584144
USC480002,2024-08-25,40.15738181210449,29.70861251163201,0.0,0,0,8,238,23.54447337427841,19.31507647947472,28.907416061128366,22.175578277688878,35.47510792795834,34.02288789421122,23.215227149775462,5.3566264749235595,16.61290843782608,10.185656538293397,0.0,24.161585299356958,41.57081116584144,35.20898506690326
USC480002,2024-08-26,24.161585299356958,18.508288457468172,0.0,0,1,8,239,40.15738181210449,23.54447337427841,19.31507647947472,10.671799116429296,27.61219198672981,40.692389478351686,23.252185468084853,5.316229098408357,-15.995796512747532,2.6402663983217476,0.0,41.57081116584144,35.20898506690326,29.284552519249157
USC480002,2024-08-27,41.57081116584144,35.36220935815831,0.0,0,2,8,240,24.161585299356958,40.15738181210449,23.54447337427841,21.437838963594146,34.677891339227514,42.66750587536008,23.307344296036216,5.401120129044941,17.409225866484483,11.517079318781642,0.4801925841763299,35.20898506690326,29.284552519249157,28.200455400871736
USC480002,2024-08-28,35.20898506690326,30.122950438813564,0.0,0,3,8,241,41.57081116584144,24.161585299356958,40.15738181210449,20.18938050615008,25.574386904530368,38.367090188784175,23.348493897572528,5.434412433263163,-6.361826098938181,13.910739164150984,0.0,29.284552519249157,28.200455400871736,24.415285382164516
USC480002,2024-08-29,29.284552519249157,20.128984463121483,4.527027300454806,0,4,8,242,35.20898506690326,41.57081116584144,24.161585299356958,24.509517721276957,29.975234339425576,35.228252114922775,23.36157618469026,5.442955816489541,-5.924432547654103,15.240436576378194,0.0,28.200455400871736,24.415285382164516,26.319995928715677
USC480002,2024-08-30,28.200455400871736,16.993314657250405,0.0,0,5,8,243,29.284552519249157,35.20898506690326,41.57081116584144,16.68167152350569,30.73026134700263,34.77107052842347,23.393134496683043,5.437509548250947,-1.0840971183774215,6.598929044919759,1.9131452867257361,24.415285382164516,26.319995928715677,23.346133134201885
USC480002,2024-08-31,24.415285382164516,14.72064217014982,0.0,0,6,8,244,28.200455400871736,29.284552519249157,35.20898506690326,19.936584195305677,31.813443587177442,38.695604012422834,23.405404910893616,5.434740652322028,-3.7851700187072197,12.735247744240104,2.009088047869606,26.319995928715677,23.346133134201885,26.49685494115945
USC480002,2024-09-01,26.319995928715677,14.445715315578802,0.0,0,0,9,245,24.415285382164516,28.200455400871736,29.284552519249157,22.381270607481667,25.98157207823959,37.112154103131324,23.41619593917097,5.436611555697542,1.9047105465511613,,,23.346133134201885,26.49685494115945,20.029283257858964
USC480002,2024-09-02,23.346133134201885,17.904897566703553,0.18858961490785697,0,1,9,246,26.319995928715677,24.415285382164516,28.200455400871736,24.825957019657658,26.390035009757774,27.74671590888616,23.412141627156025,5.436109109305256,-2.973862794513792,15.602033970351675,5.241882555104553,26.49685494115945,20.029283257858964,19.786710815878504
USC480002,2024-09-03,26.49685494115945,15.175847345098978,0.6752785506427683,0,2,9,247,23.346133134201885,26.319995928715677,24.415285382164516,21.59379023356116,26.76178343397681,38.87172632064214,23.425574681149442,5.437661183584725,3.1507218069575664,13.869929166255947,0.0,20.029283257858964,19.786710815878504,33.395989473034334
USC480002,2024-09-04,20.029283257858964,9.330805246152199,0.0,0,3,9,248,26.49685494115945,23.346133134201885,26.319995928715677,22.46944320724186,19.96352194688833,31.725085115723086,23.418889311425104,5.4403393115793195,-6.467571683300488,13.56594645383975,0.0,19.786710815878504,33.395989473034334,18.854744570592352
USC480002,2024-09-05,19.786710815878504,12.587020172381969,0.0,0,4,9,249,20.029283257858964,26.49685494115945,23.346133134201885,14.56362286637409,27.779243159476962,28.961314552455804,23.433199141423746,5.4238272798533504,-0.24257244198046024,5.52629693432262,0.0,33.395989473034334,18.854744570592352,31.372402620286067
USC480002,2024-09-06,33.395989473034334,21.58130361017357,0.934452521906057,0,5,9,250,19.786710815878504,20.029283257858964,26.49685494115945,24.018722306143836,26.25352110495139,27.722263100690142,23.458890284346733,5.44875978951502,13.60927865715583,17.859975257286774,0.0,18.854744570592352,31.372402620286067,17.495255686148727
USC480002,2024-09-07,18.854744570592352,11.839180333392447,0.0,0,6,9,251,33.395989473034334,19.786710815878504,20.029283257858964,30.28988921970656,31.045518399739112,35.00138483310264,23.427561120924498,5.442246036248651,-14.541244902441981,22.470762630637797,0.4129610875768013,31.372402620286067,17.495255686148727,30.140845403116767
USC480002,2024-09-08,31.372402620286067,20.147269553488538,1.2071114850055138,0,0,9,252,18.854744570592352,33.395989473034334,19.786710815878504,21.099400789822433,28.574893295352123,31.017132015111788,23.455706331418916,5.4567173792278,12.517658049693715,13.69538667368598,2.0230955604294536,17.495255686148727,30.140845403116767,25.980261991917494
USC480002,2024-09-09,17.495255686148727,6.330015646629402,0.7573697280829922,0,1,9,253,31.372402620286067,18.854744570592352,33.395989473034334,25.27232704425888,34.773552246625705,24.485720942241407,23.434399286602176,5.464782214509612,-13.87714693413734,17.466007986205,1.3866637383566094,30.140845403116767,25.980261991917494,33.650326366490965
USC480002,2024-09-10,30.140845403116767,19.83724208689596,0.0,0,2,9,254,17.495255686148727,31.372402620286067,18.854744570592352,17.66678997009761,28.415363989968007,34.342953689115056,23.46857478093921,5.467618022214263,12.64558971696804,7.339015850700806,0.2180689077634643,25.980261991917494,33.650326366490965,25.4093696954582
USC480002,2024-09-11,25.980261991917494,17.03596867522753,0.0,0,3,9,255,30.140845403116767,17.495255686148727,31.372402620286067,21.633721203128612,25.22719442903702,33.70000688908028,23.4804831118674,5.468344058354837,-4.160583411199273,13.255952350861904,0.0,33.650326366490965,25.4093696954582,17.047273050860866
USC480002,2024-09-12,33.650326366490965,27.810307119172748,0.0,0,4,9,256,25.980261991917494,30.140845403116767,17.495255686148727,14.35950065938301,28.300033544945244,35.420912479536796,23.53333468914715,5.473168370903399,7.670064374573471,2.777287586708159,0.0,25.4093696954582,17.047273050860866,26.180457630140186
USC480002,2024-09-13,25.4093696954582,16.68556755398271,0.0,0,5,9,257,33.650326366490965,25.980261991917494,30.140845403116767,25.955108857917857,31.605731706086996,33.0434122131668,23.531839513359593,5.4725794777741825,-8.240956671032766,18.899373964408802,4.371186797955912,17.047273050860866,26.180457630140186,27.944641712277676
USC480002,2024-09-14,17.047273050860866,9.549699261276324,3.1159540529284295,0,6,9,258,25.4093696954582,33.650326366490965,25.980261991917494,22.812093375195374,19.09223038951095,45.35196096578338,23.516045485073743,5.482971249002682,-8.362096644597333,14.902168327200872,1.6712228566543088,26.180457630140186,27.944641712277676,26.512184287162647
USC480002,2024-09-15,26.180457630140186,15.634938398052723,0.39532532646374907,0,0,9,259,17.047273050860866,25.4093696954582,33.650326366490965,15.914943783851967,24.355420935574163,38.809336314406636,23.544170180543027,5.47018795096811,9.13318457927932,5.406246110498678,2.288485401545562,27.944641712277676,26.512184287162647,30.073378698182793
